번호,시간,회사명,종목코드,공시제목,제출인
78,2010-02-08 14:35,GK파워,54020,어음 위ㆍ 변조 발생,지케이파워
77,2010-02-08 14:22,에피밸리,68630,소송등의판결ㆍ결정,에피밸리
76,2010-02-08 14:06,에피밸리,68630,소송등의판결ㆍ결정,에피밸리
75,2010-02-05 16:27,에피밸리,68630,소송등의제기,에피밸리
74,2010-02-05 15:58,썬코어,51170,소송등의제기,썬코어
73,2010-02-05 15:58,썬코어,51170,소송등의제기,썬코어
72,2010-02-05 15:57,썬코어,51170,소송등의제기,썬코어
71,2010-02-04 16:24,모라리소스,18890,소송등의제기,브이오산업
70,2010-02-04 11:03,CT&T,50470,소송등의판결ㆍ결정,씨티앤티
69,2010-02-04 11:03,CT&T,50470,소송등의판결ㆍ결정,씨티앤티
68,2010-02-04 11:03,CT&T,50470,소송등의판결ㆍ결정,씨티앤티
67,2010-02-04 10:52,썬코어,51170,소송등의제기,썬코어
66,2010-02-04 07:06,유퍼트,60670,대표이사변경,유퍼트
65,2010-02-03 18:01,CT&T,50470,소송등의제기,씨티앤티
64,2010-02-03 17:51,단성일렉트론,85990,어음 위ㆍ 변조 발생,영찬테크
63,2010-02-03 16:34,콜마파마,38710,대표이사변경,콜마파마
62,2010-02-03 07:07,마이스코,88700,소송등의제기,마이스코
61,2010-02-02 13:21,비전하이테크,15050,소송등의제기,엘트온
60,2010-02-01 17:38,CT&T,50470,소송등의판결ㆍ결정,씨티앤티
59,2010-02-01 17:38,CT&T,50470,소송등의제기,씨티앤티
58,2010-02-01 17:37,CT&T,50470,소송등의제기,씨티앤티
57,2010-02-01 17:37,CT&T,50470,소송등의제기,씨티앤티
56,2010-01-29 17:57,GK파워,54020,어음 위ㆍ 변조 발생,지케이파워
55,2010-01-29 13:38,에코플라스틱,38110,대표이사변경,에코플라스틱
54,2010-01-29 10:21,알이엔,23670,대표이사변경,알이네트웍스
53,2010-01-28 17:31,중앙바이오텍,15170,어음 위ㆍ 변조 발생,중앙바이오텍
52,2010-01-28 17:19,모라리소스,18890,소송등의제기,브이오산업
51,2010-01-28 17:06,비전하이테크,15050,소송등의제기,엘트온
50,2010-01-28 13:51,코다코,46070,소송등의판결ㆍ결정(신주발행금지가처분신청 기각),코다코
49,2010-01-27 15:29,에스텍,69510,횡령ㆍ배임 혐의 진행사항,에스텍
48,2010-01-26 14:37,CT&T,50470,소송등의판결ㆍ결정,씨티앤티
47,2010-01-26 14:34,디보스,80140,회생절차 폐지결정,디보스
46,2010-01-25 18:00,진성티이씨,36890,증권관련 집단소송의 허가결정,진성티이씨
45,2010-01-25 17:53,모라리소스,18890,소송등의판결ㆍ결정,브이오산업
44,2010-01-25 17:52,모라리소스,18890,소송등의판결ㆍ결정,브이오산업
43,2010-01-22 17:40,비전하이테크,15050,[정정]횡령ㆍ배임혐의발생,엘트온
42,2010-01-22 15:08,폴켐,33190,소송등의판결ㆍ결정,폴켐
41,2010-01-22 13:53,케이에스피,73010,소송등의판결ㆍ결정(일정금액 이상의 청구),케이에스피
40,2010-01-21 18:02,에피밸리,68630,소송등의제기,에피밸리
39,2010-01-21 17:38,비전하이테크,15050,소송등의판결ㆍ결정,엘트온
38,2010-01-21 17:00,비전하이테크,15050,횡령ㆍ배임혐의발생[정],엘트온
37,2010-01-21 16:20,폴켐,33190,소송등의판결ㆍ결정,폴켐
36,2010-01-21 13:55,CT&T,50470,[정정]소송등의제기,씨티앤티
35,2010-01-20 17:42,비전하이테크,15050,소송등의판결ㆍ결정,엘트온
34,2010-01-20 17:25,오리엔트정공,65500,대표이사변경,오리엔트정공
33,2010-01-20 16:23,에피밸리,68630,소송등의제기,에피밸리
32,2010-01-19 18:17,비전하이테크,15050,소송등의제기,엘트온
31,2010-01-19 16:30,에피밸리,68630,소송등의제기,에피밸리
30,2010-01-19 15:27,비전하이테크,15050,대표이사변경,엘트온
29,2010-01-19 14:59,CT&T,50470,소송등의제기,씨티앤티
28,2010-01-19 14:57,CT&T,50470,소송등의판결ㆍ결정(일정금액 이상의 청구),씨티앤티
27,2010-01-19 14:57,CT&T,50470,소송등의제기[정],씨티앤티
26,2010-01-18 17:39,아이알디,84810,횡령ㆍ배임혐의발생,아이알디
25,2010-01-18 17:20,CMG제약,58820,소송등의판결ㆍ결정,CMG제약
24,2010-01-15 16:44,진성티이씨,36890,증권관련 집단소송 관련 소취하 등 허가신청,진성티이씨
23,2010-01-15 12:22,케이에스피,73010,소송등의판결ㆍ결정(일정금액 이상의 청구)(회생채권조사확정결정에대한이의(2009가합2494)),케이에스피
22,2010-01-15 12:16,케이에스피,73010,소송등의판결ㆍ결정(일정금액 이상의 청구)(회생채권조사확정결정에대한이의(2009가합2500)),케이에스피
21,2010-01-14 07:07,이롬텍,45400,벌금등의부과,이롬텍
20,2010-01-13 17:23,위노바,39790,소송등의제기ㆍ신청(일정금액 이상의 청구),위노바
19,2010-01-13 14:13,CT&T,50470,소송등의제기,씨티앤티
18,2010-01-13 10:43,프리젠,60910,소송등의판결ㆍ결정(일정금액 이상의 청구),프리젠
17,2010-01-13 10:43,프리젠,60910,소송등의판결ㆍ결정,프리젠
16,2010-01-13 10:39,프리젠,60910,소송등의판결ㆍ결정,프리젠
15,2010-01-12 17:52,단성일렉트론,85990,어음 위ㆍ 변조 발생,영찬테크
14,2010-01-12 17:24,모라리소스,18890,소송등의판결ㆍ결정,브이오산업
13,2010-01-12 16:28,ISC,95340,대표이사변경,아이에스시
12,2010-01-11 15:01,형지I&C,11080,대표이사변경,형지아이앤씨
11,2010-01-08 14:50,GK파워,54020,대표이사변경,지케이파워
10,2010-01-08 07:10,아이알디,84810,횡령ㆍ배임혐의발생,아이알디
9,2010-01-07 17:33,엔하이테크,46720,대표이사변경,엔하이테크
8,2010-01-07 16:07,아이알디,84810,대표이사변경,아이알디
7,2010-01-07 15:29,셀루메드,49180,대표이사변경,셀루메드
6,2010-01-07 14:51,JH코오스,65310,소송등의제기,더스텔라
5,2010-01-05 17:31,메디앙스,14100,대표이사변경,메디앙스
4,2010-01-05 12:42,강원에너지,114190,대표이사변경,강원에너지
3,2010-01-04 16:14,매일홀딩스,5990,대표이사변경,매일홀딩스
2,2010-01-04 15:17,동화기업,25900,대표이사변경(동화디벨로퍼(주))(자회사의 주요경영사항),동화기업
1,2010-01-04 12:40,코텍,52330,대표이사변경,코텍
424,2011-12-30 17:54,미리넷,56710,[정정]회생절차개시결정[정],미리넷
423,2011-12-30 15:57,아큐텍,13780,대표이사변경,아큐텍
422,2011-12-30 15:04,케이씨피드,25880,대표이사변경,케이씨피드
421,2011-12-30 14:22,매일홀딩스,5990,대표이사변경,매일홀딩스
420,2011-12-30 12:55,릭스솔루션,29480,대표이사변경,릭스솔루션
419,2011-12-30 11:05,SM Life Design,63440,소송등의판결ㆍ결정,에스엠라이프디자인그룹
418,2011-12-30 10:48,파워로직스,47310,대표이사변경,파워로직스
417,2011-12-30 07:12,썬코어,51170,소송등의판결ㆍ결정(일정금액 이상의 청구),썬코어
416,2011-12-29 17:12,유아이에너지,50050,소송등의판결ㆍ결정,유아이에너지
415,2011-12-29 17:03,진로발효,18120,소송등의판결ㆍ결정,진로발효
414,2011-12-29 11:15,SM Life Design,63440,소송등의판결ㆍ결정,에스엠라이프디자인그룹
413,2011-12-29 11:14,SM Life Design,63440,소송등의판결ㆍ결정,에스엠라이프디자인그룹
412,2011-12-28 14:41,미성포리테크,94700,회생절차개시결정,미성포리테크
411,2011-12-23 14:51,넷웨이브,47730,소송등의판결ㆍ결정(일정금액 이상의 청구),텔라움
410,2011-12-22 17:37,CT&T,50470,회생절차개시결정,씨티앤티
409,2011-12-22 16:37,진로발효,18120,소송등의제기,진로발효
408,2011-12-21 17:45,엘앤씨피,15390,파산신청,엘앤씨피
407,2011-12-20 16:46,엘앤씨피,15390,파산신청,엘앤씨피
406,2011-12-19 15:48,SM Life Design,63440,소송등의제기,에스엠라이프디자인그룹
405,2011-12-16 17:42,유아이엘,49520,대표이사변경,유아이엘
404,2011-12-16 17:25,SM Life Design,63440,소송등의제기,에스엠라이프디자인그룹
403,2011-12-15 16:19,에스씨디,42110,회계처리기준위반행위로인한증권선물위원회의검찰고발등,에스씨디
402,2011-12-15 15:53,씨엘인터내셔널,37340,대표이사변경,씨엘인터내셔널
401,2011-12-15 15:25,제우스,79370,대표이사변경,제우스
400,2011-12-14 15:28,세동,53060,대표이사변경,세동
399,2011-12-12 15:33,프로텍,53610,소송등의제기ㆍ신청(자율공시:일정금액미만의청구),프로텍
398,2011-12-07 17:20,위지트,36090,대표이사변경,위지트
397,2011-12-06 17:41,에이치엘비파워,43220,대표이사변경,에이치엘비파워
396,2011-12-06 16:06,SM Life Design,63440,소송등의제기,에스엠라이프디자인그룹
395,2011-12-05 17:45,에이원마이크로,37380,소송등의판결ㆍ결정,에이원마이크로
394,2011-12-05 15:48,위노바,39790,소송등의판결ㆍ결정(일정금액 이상의 청구),위노바
393,2011-12-05 10:05,바이오빌,65940,대표이사변경,바이오빌
392,2011-12-02 17:02,미성포리테크,94700,사채원리금미지급발생,미성포리테크
391,2011-12-02 16:52,아큐텍,13780,대표이사변경,아큐텍
390,2011-12-02 16:28,에이원마이크로,37380,대표이사변경,에이원마이크로
389,2011-12-01 13:40,일야,58450,대표이사변경,일야
388,2011-12-01 12:05,CT&T,50470,회생절차개시신청,씨티앤티
387,2011-11-30 17:40,미성포리테크,94700,회생절차개시신청,미성포리테크
386,2011-11-30 17:11,아큐텍,13780,소송등의판결ㆍ결정,아큐텍
385,2011-11-30 17:10,아큐텍,13780,소송등의판결ㆍ결정,아큐텍
384,2011-11-30 17:09,유아이에너지,50050,소송등의제기,유아이에너지
383,2011-11-30 16:25,엔스퍼트,98400,사채원리금미지급발생,엔스퍼트
382,2011-11-28 17:55,동화기업,25900,해산사유발생(자회사의 주요경영사항),동화기업
381,2011-11-28 17:18,위노바,39790,소송등의제기ㆍ신청(일정금액 이상의 청구),위노바
380,2011-11-28 15:51,동화기업,25900,해산사유발생(자회사의 주요경영사항),동화기업
379,2011-11-25 16:54,GV,45890,소송등의판결ㆍ결정(일정금액 이상의 청구),금빛
378,2011-11-22 15:29,풍강,93380,대표이사변경,풍강
377,2011-11-22 07:07,아큐텍,13780,소송등의판결ㆍ결정,아큐텍
376,2011-11-22 07:07,이엠앤아이,83470,소송등의판결ㆍ결정,이엠앤아이
375,2011-11-21 17:09,오리엔트정공,65500,횡령ㆍ배임혐의발생,오리엔트정공
374,2011-11-21 07:07,프리젠,60910,어음 위ㆍ 변조 발생,프리젠
373,2011-11-18 16:48,녹원씨엔아이,65560,횡령ㆍ배임 혐의 진행사항,녹원씨엔아이
372,2011-11-18 15:03,블루젬디앤씨,53040,파산신청,블루젬디앤씨
371,2011-11-17 14:43,아큐텍,13780,대표이사변경,아큐텍
370,2011-11-17 14:43,아큐텍,13780,소송등의판결ㆍ결정,아큐텍
369,2011-11-16 15:59,JH코오스,65310,회계처리기준위반행위로인한증권선물위원회의검찰고발등,더스텔라
368,2011-11-15 17:05,메디콕스,54180,소송등의판결ㆍ결정(일정금액 이상의 청구),메디콕스
367,2011-11-11 17:47,에이원마이크로,37380,소송등의제기,에이원마이크로
366,2011-11-11 17:02,JH코오스,65310,대표이사변경,더스텔라
365,2011-11-10 15:57,KPX생명과학,114450,대표이사변경,케이피엑스라이프사이언스
364,2011-11-10 15:24,네스테크,37540,대표이사변경,네스테크
363,2011-11-10 15:01,씨티엘테크,88960,횡령ㆍ배임혐의발생[정],씨티엘테크
362,2011-11-09 17:11,지앤디윈텍,61050,대표이사변경,지앤디윈텍
361,2011-11-08 09:09,에이원마이크로,37380,소송등의제기,에이원마이크로
360,2011-11-08 08:54,코오롱생명과학,102940,재해발생,코오롱생명과학
359,2011-11-07 20:37,에이원마이크로,37380,횡령ㆍ배임혐의발생,에이원마이크로
358,2011-11-07 18:02,지앤디윈텍,61050,소송등의판결ㆍ결정,지앤디윈텍
357,2011-11-07 14:42,미리넷,56710,[정정]회생절차개시결정[정],미리넷
356,2011-11-04 17:53,미리넷,56710,회생절차개시결정[정],미리넷
355,2011-11-04 15:12,프로텍,53610,소송등의판결ㆍ결정(자율공시:일정금액미만의청구),프로텍
354,2011-11-04 14:09,코스나인,82660,대표이사변경,코스나인
353,2011-11-03 13:40,수성이노베이션,84180,소송등의판결ㆍ결정,수성이노베이션
352,2011-11-02 17:38,메디콕스,54180,소송등의판결ㆍ결정,메디콕스
351,2011-11-01 16:57,제룡전기,33100,대표이사변경,제룡전기
350,2011-10-28 17:04,SM Life Design,63440,소송등의제기,에스엠라이프디자인그룹
349,2011-10-27 16:48,프리젠,60910,소송등의판결ㆍ결정,프리젠
348,2011-10-27 14:54,녹원씨엔아이,65560,소송등의제기ㆍ신청(일정금액 이상의 청구),녹원씨엔아이
347,2011-10-25 17:24,프리젠,60910,소송등의판결ㆍ결정,프리젠
346,2011-10-25 07:06,비츠로시스,54220,소송등의제기ㆍ신청(일정금액 이상의 청구),비츠로시스
345,2011-10-24 15:33,미리넷,56710,회생절차개시신청,미리넷
344,2011-10-21 17:16,에이치엘비파워,43220,대표이사변경,에이치엘비파워
343,2011-10-21 16:49,씨티엘테크,88960,소송등의판결ㆍ결정(일정금액 이상의 청구),씨티엘테크
342,2011-10-19 16:40,삼우이엠씨,26250,대표이사변경,삼우이엠씨
341,2011-10-14 16:42,아큐텍,13780,소송등의제기,아큐텍
340,2011-10-14 15:52,대한그린파워,60900,소송등의판결ㆍ결정(일정금액 이상의 청구),대한그린파워
339,2011-10-14 07:00,아큐텍,13780,소송등의제기,아큐텍
338,2011-10-13 17:34,녹원씨엔아이,65560,횡령ㆍ배임혐의발생,녹원씨엔아이
337,2011-10-11 15:19,아이팩토리,53810,횡령ㆍ배임 혐의 진행사항,아이팩토리
336,2011-10-11 07:20,GV,45890,소송등의제기ㆍ신청(일정금액 이상의 청구),금빛
335,2011-10-06 16:19,지앤디윈텍,61050,소송등의제기,지앤디윈텍
334,2011-10-05 16:13,듀오백,73190,소송등의판결ㆍ결정(일정금액 이상의 청구),듀오백
333,2011-09-30 18:03,아큐텍,13780,대표이사변경,아큐텍
332,2011-09-30 18:02,아큐텍,13780,대표이사변경,아큐텍
331,2011-09-30 15:00,파워로직스,47310,대표이사변경,파워로직스
330,2011-09-30 13:32,탑엔지니어링,65130,대표이사변경,탑엔지니어링
329,2011-09-29 15:26,동국S&C,100130,대표이사변경,동국에스엔씨
328,2011-09-28 16:09,뉴보텍,60260,횡령ㆍ배임 혐의 진행사항,뉴보텍
327,2011-09-27 11:22,녹원씨엔아이,65560,소송등의판결ㆍ결정(일정금액 이상의 청구),녹원씨엔아이
326,2011-09-23 17:37,씨티엘테크,88960,소송등의판결ㆍ결정,씨티엘테크
325,2011-09-23 16:18,썬코어,51170,소송등의판결ㆍ결정,썬코어
324,2011-09-23 16:08,양지사,30960,소송등의판결ㆍ결정,양지사
323,2011-09-22 11:16,한진피앤씨,61460,소송등의판결ㆍ결정,한진피앤씨
322,2011-09-21 17:50,에이원마이크로,37380,소송등의판결ㆍ결정,에이원마이크로
321,2011-09-21 17:38,씨티엘테크,88960,소송등의판결ㆍ결정,씨티엘테크
320,2011-09-20 16:43,블루젬디앤씨,53040,대표이사변경,블루젬디앤씨
319,2011-09-20 07:25,선팩테크,54010,소송등의판결ㆍ결정,선팩테크
318,2011-09-20 07:25,선팩테크,54010,소송등의판결ㆍ결정(일정금액 이상의 청구),선팩테크
317,2011-09-20 07:00,양지사,30960,소송등의제기,양지사
316,2011-09-16 20:09,에이원마이크로,37380,대표이사변경,에이원마이크로
315,2011-09-16 18:09,대한그린파워,60900,소송등의제기ㆍ신청(일정금액 이상의 청구),대한그린파워
314,2011-09-15 14:42,씨티엘테크,88960,대표이사변경,씨티엘테크
313,2011-09-09 15:32,씨티엘테크,88960,소송등의판결ㆍ결정,씨티엘테크
312,2011-09-08 17:34,네스테크,37540,소송등의판결ㆍ결정,네스테크
311,2011-09-08 17:34,네스테크,37540,소송등의판결ㆍ결정,네스테크
310,2011-09-08 16:59,CMG제약,58820,대표이사변경,CMG제약
309,2011-09-07 11:23,씨티엘테크,88960,[정정]대표이사변경,씨티엘테크
308,2011-09-07 07:07,에이원마이크로,37380,소송등의제기,에이원마이크로
307,2011-09-06 15:20,씨티엘테크,88960,대표이사변경[정],씨티엘테크
306,2011-09-06 15:17,메디콕스,54180,파산신청 기각,메디콕스
305,2011-09-06 14:30,잘만테크,90120,대표이사변경,잘만테크
304,2011-09-02 16:06,대화제약,67080,소송등의제기ㆍ신청(일정금액 이상의 청구),대화제약
