회사명,거래소코드,회계년도,종가
신라젠(주),215600,2013/12,
신라젠(주),215600,2014/12,
신라젠(주),215600,2018/12,73500
신라젠(주),215600,2019/12,14550
신라젠(주),215600,2020/12,12100
신라젠(주),215600,2016/12,13250
신라젠(주),215600,2011/12,
신라젠(주),215600,2017/12,93500
신라젠(주),215600,2012/12,
신성델타테크(주),065350,2008/12,3000
신성델타테크(주),065350,2009/12,7800
신성델타테크(주),065350,2010/12,8000
신성델타테크(주),065350,2011/12,2520
신성델타테크(주),065350,2012/12,3240
신성델타테크(주),065350,2013/12,2350
신성델타테크(주),065350,2014/12,2290
신성델타테크(주),065350,2015/12,4175
신성델타테크(주),065350,2016/12,3130
신성델타테크(주),065350,2017/12,5660
신성델타테크(주),065350,2018/12,3395
신성델타테크(주),065350,2019/12,3500
신성델타테크(주),065350,2020/12,10600
신성델타테크(주),065350,2007/12,7460
신성델타테크(주),065350,2005/12,7720
신성델타테크(주),065350,2004/12,1460
신성델타테크(주),065350,2006/12,7390
신세계건설(주),034300,2001/12,8200
신세계건설(주),034300,2000/12,5380
신세계건설(주),034300,1999/12,6400
신신제약(주),002800,2003/12,
신신제약(주),002800,2004/12,
신신제약(주),002800,2005/12,
신신제약(주),002800,2006/12,
신신제약(주),002800,2007/12,
신신제약(주),002800,2008/12,
신신제약(주),002800,2009/12,
신신제약(주),002800,2010/12,
신신제약(주),002800,2002/12,
신신제약(주),002800,2012/12,
신신제약(주),002800,2013/12,
신신제약(주),002800,2014/12,
신신제약(주),002800,2015/12,
신신제약(주),002800,2016/12,
신신제약(주),002800,2017/12,7500
신신제약(주),002800,2018/12,7330
신신제약(주),002800,2019/12,6820
신신제약(주),002800,2020/12,9140
신신제약(주),002800,2011/12,
신신제약(주),002800,2000/12,
신신제약(주),002800,2001/12,
신신제약(주),002800,1999/12,
신원종합개발(주),017000,2004/12,400
신원종합개발(주),017000,2005/12,1075
신원종합개발(주),017000,2003/12,330
신원종합개발(주),017000,2007/12,1395
신원종합개발(주),017000,2008/12,345
신원종합개발(주),017000,2009/12,325
신원종합개발(주),017000,2010/12,209
신원종합개발(주),017000,2006/12,990
신원종합개발(주),017000,2011/12,156
신원종합개발(주),017000,2013/12,243
신원종합개발(주),017000,2014/12,277
신원종합개발(주),017000,2015/12,6570
신원종합개발(주),017000,2016/12,6900
신원종합개발(주),017000,2017/12,5780
신원종합개발(주),017000,2018/12,4100
신원종합개발(주),017000,2019/12,4205
신원종합개발(주),017000,2020/12,4980
신원종합개발(주),017000,2002/12,1500
신원종합개발(주),017000,2012/12,226
신원종합개발(주),017000,2000/12,270
신원종합개발(주),017000,2001/12,750
신일제약(주),012790,2003/12,1420
신일제약(주),012790,2004/12,1510
신일제약(주),012790,2005/12,3235
신일제약(주),012790,2006/12,4340
신일제약(주),012790,2007/12,3250
신일제약(주),012790,2008/12,3195
신일제약(주),012790,2009/12,3660
신일제약(주),012790,2010/12,2970
신일제약(주),012790,2002/12,1430
신일제약(주),012790,2001/12,1910
신일제약(주),012790,2013/12,6500
신일제약(주),012790,2014/12,13900
신일제약(주),012790,2015/12,14500
신일제약(주),012790,2016/12,13650
신일제약(주),012790,2017/12,12200
신일제약(주),012790,2018/12,9690
신일제약(주),012790,2019/12,7150
신일제약(주),012790,2020/12,23200
신일제약(주),012790,2011/12,2640
신일제약(주),012790,2012/12,4200
신일제약(주),012790,2000/12,1260
신일제약(주),012790,1999/12,1600
신화인터텍(주),056700,2002/12,1600
신화인터텍(주),056700,1999/12,
신화인터텍(주),056700,2003/12,2870
신화인터텍(주),056700,2006/12,4800
신화인터텍(주),056700,2000/12,
신화인터텍(주),056700,2008/12,2700
신화인터텍(주),056700,2009/12,15450
신화인터텍(주),056700,2005/12,13800
신화인터텍(주),056700,2007/12,3435
신화인터텍(주),056700,2012/12,6180
신화인터텍(주),056700,2013/12,2545
신화인터텍(주),056700,2010/12,10600
신화인터텍(주),056700,2015/12,2240
신화인터텍(주),056700,2016/12,3675
신화인터텍(주),056700,2017/12,2415
신화인터텍(주),056700,2018/12,1505
신화인터텍(주),056700,2019/12,3880
신화인터텍(주),056700,2020/12,3285
신화인터텍(주),056700,2011/12,3465
신화인터텍(주),056700,2001/12,3090
신화인터텍(주),056700,2014/12,2935
신화인터텍(주),056700,2004/12,3900
신흥에스이씨(주),243840,2013/12,
신흥에스이씨(주),243840,2014/12,
신흥에스이씨(주),243840,2015/12,
신흥에스이씨(주),243840,2016/12,
신흥에스이씨(주),243840,2017/12,23500
신흥에스이씨(주),243840,2018/12,35900
신흥에스이씨(주),243840,2019/12,38350
신흥에스이씨(주),243840,2020/12,47750
신흥에스이씨(주),243840,2012/12,
신흥에스이씨(주),243840,2011/12,
신흥에스이씨(주),243840,2009/12,
신흥에스이씨(주),243840,2010/12,
쌍용건설(주),012650,2003/12,2380
쌍용건설(주),012650,2004/12,6660
쌍용건설(주),012650,2005/12,11900
쌍용건설(주),012650,2006/12,17000
쌍용건설(주),012650,2001/12,490
쌍용건설(주),012650,2002/12,910
쌍용건설(주),012650,2009/12,8720
쌍용건설(주),012650,2010/12,7150
쌍용건설(주),012650,2011/12,6860
쌍용건설(주),012650,2012/12,3300
쌍용건설(주),012650,1999/12,1010
쌍용건설(주),012650,2007/12,22300
쌍용건설(주),012650,2000/12,350
쌍용건설(주),012650,2008/12,6110
쌍용건설(주),012650,2013/12,136800
쌍용정보통신(주),010280,2002/12,2030
쌍용정보통신(주),010280,2004/12,895
쌍용정보통신(주),010280,2005/12,1915
쌍용정보통신(주),010280,2006/12,1580
쌍용정보통신(주),010280,2007/12,2830
쌍용정보통신(주),010280,2008/12,1100
쌍용정보통신(주),010280,2001/12,29750
쌍용정보통신(주),010280,2010/12,1520
쌍용정보통신(주),010280,2000/12,62600
쌍용정보통신(주),010280,2012/12,1260
쌍용정보통신(주),010280,2013/12,1330
쌍용정보통신(주),010280,2014/12,1065
쌍용정보통신(주),010280,2015/12,1270
쌍용정보통신(주),010280,2016/12,2025
쌍용정보통신(주),010280,2017/12,1310
쌍용정보통신(주),010280,2018/12,1370
쌍용정보통신(주),010280,2019/12,1835
쌍용정보통신(주),010280,2020/12,1410
쌍용정보통신(주),010280,1999/12,
쌍용정보통신(주),010280,2003/12,1335
쌍용정보통신(주),010280,2011/12,1565
쌍용정보통신(주),010280,2009/12,1010
쓰리알(주),037730,2003/12,480
쓰리알(주),037730,2002/12,840
쓰리알(주),037730,2000/12,18350
쓰리알(주),037730,2001/12,16700
쓰리알(주),037730,1999/12,
씨비아이(주),013720,2003/12,2010
씨비아이(주),013720,2004/12,2000
씨비아이(주),013720,2005/12,3100
씨비아이(주),013720,2002/12,1930
씨비아이(주),013720,2007/12,1960
씨비아이(주),013720,2008/12,690
씨비아이(주),013720,2009/12,1330
씨비아이(주),013720,2010/12,2010
씨비아이(주),013720,2006/12,2385
씨비아이(주),013720,2001/12,3140
씨비아이(주),013720,2013/12,1775
씨비아이(주),013720,2014/12,1920
씨비아이(주),013720,2015/12,2860
씨비아이(주),013720,2016/12,3685
씨비아이(주),013720,2017/12,2660
씨비아이(주),013720,2018/12,2295
씨비아이(주),013720,2019/12,2390
씨비아이(주),013720,2020/12,8750
씨비아이(주),013720,2012/12,2950
씨비아이(주),013720,2011/12,1730
씨비아이(주),013720,2000/12,2090
씨비아이(주),013720,1999/12,2880
씨아이에스(주),144630,2013/12,
씨아이에스(주),144630,2014/12,
씨아이에스(주),222080,2015/12,2015
씨아이에스(주),144630,2011/12,
씨아이에스(주),144630,2012/12,
씨아이에스(주),222080,2017/12,1700
씨아이에스(주),222080,2018/12,2325
씨아이에스(주),222080,2019/12,2625
씨아이에스(주),222080,2020/12,9430
씨아이에스(주),222080,2016/12,2040
씨아이에스(주),144630,2015/12,
씨아이에스(주),144630,2010/12,
씨아이에스(주),144630,2009/12,
씨앤씨엔터프라이즈(주),038420,2002/12,3650
씨앤씨엔터프라이즈(주),038420,2003/12,2860
씨앤씨엔터프라이즈(주),038420,2000/12,11600
씨앤씨엔터프라이즈(주),038420,2006/12,635
씨앤씨엔터프라이즈(주),038420,2001/12,11600
씨앤씨엔터프라이즈(주),038420,2004/12,1145
씨앤씨엔터프라이즈(주),038420,2005/12,450
씨앤씨엔터프라이즈(주),038420,1999/12,
씨앤지하이테크(주),264660,2009/12,
씨앤지하이테크(주),264660,2012/12,
씨앤지하이테크(주),264660,2010/12,
씨앤지하이테크(주),264660,2014/12,
씨앤지하이테크(주),264660,2015/12,
씨앤지하이테크(주),264660,2013/12,
씨앤지하이테크(주),264660,2016/12,
씨앤지하이테크(주),264660,2018/12,11700
씨앤지하이테크(주),264660,2008/12,
씨앤지하이테크(주),264660,2020/12,13900
씨앤지하이테크(주),264660,2007/12,
씨앤지하이테크(주),264660,2011/12,
씨앤지하이테크(주),264660,2019/12,8840
씨앤지하이테크(주),264660,2017/12,
씨앤티85(주),056730,2004/12,1040
씨앤티85(주),056730,2005/12,6910
씨앤티85(주),056730,2006/12,2740
씨앤티85(주),056730,2007/12,2750
씨앤티85(주),056730,2008/12,1350
씨앤티85(주),056730,2009/12,1670
씨앤티85(주),056730,2010/12,1960
씨앤티85(주),056730,2011/12,3535
씨앤티85(주),056730,2012/12,1600
씨앤티85(주),056730,2013/12,792
씨앤티85(주),056730,2014/12,1570
씨앤티85(주),056730,2015/12,2460
씨앤티85(주),056730,2016/12,578
씨앤티85(주),056730,2017/12,2500
씨앤티85(주),056730,2018/12,2405
씨앤티85(주),056730,2019/12,1460
씨앤티85(주),056730,2020/12,1550
씨앤티85(주),056730,2003/12,1035
씨앤티85(주),056730,2002/12,690
씨앤티85(주),056730,2000/12,
씨앤티85(주),056730,2001/12,
씨에스베어링(주),297090,2012/12,
씨에스베어링(주),297090,2013/12,
씨에스베어링(주),297090,2008/12,
씨에스베어링(주),297090,2010/12,
씨에스베어링(주),297090,2011/12,
씨에스베어링(주),297090,2017/12,
씨에스베어링(주),297090,2018/12,
씨에스베어링(주),297090,2019/12,8490
씨에스베어링(주),297090,2020/12,33900
씨에스베어링(주),297090,2015/12,
씨에스베어링(주),297090,2009/12,
씨에스베어링(주),297090,2016/12,
씨에스베어링(주),297090,2014/12,
씨유테크(주),376290,2009/12,
씨유테크(주),376290,2010/12,
씨유테크(주),376290,2011/12,
씨유테크(주),376290,2012/12,
씨유테크(주),376290,2013/12,
씨유테크(주),376290,2014/12,
씨유테크(주),376290,2007/12,
씨유테크(주),376290,2016/12,
씨유테크(주),376290,2017/12,
씨유테크(주),376290,2018/12,
씨유테크(주),376290,2019/12,
씨유테크(주),376290,2020/12,
씨유테크(주),376290,2006/12,
씨유테크(주),376290,2005/12,
씨유테크(주),376290,2008/12,
씨유테크(주),376290,2015/12,
씨제이엔터테인먼트(주),049370,2003/12,19800
씨제이엔터테인먼트(주),049370,2004/12,16500
씨제이엔터테인먼트(주),049370,2005/12,20000
씨제이엔터테인먼트(주),049370,2000/12,
씨제이엔터테인먼트(주),049370,2001/12,
씨제이엔터테인먼트(주),049370,2002/12,10150
씨제이엔터테인먼트(주),049370,1999/12,
씨제이이앤엠(주),130960,2013/12,30500
씨제이이앤엠(주),130960,2014/12,38200
씨제이이앤엠(주),130960,2012/12,26500
씨제이이앤엠(주),130960,2017/12,97700
씨제이이앤엠(주),130960,2016/12,70900
씨제이이앤엠(주),130960,2015/12,80600
씨제이이앤엠(주),130960,2011/12,30300
씨제이이앤엠(주),130960,2010/12,34500
씨제이인터넷(주),037150,2003/12,20100
씨제이인터넷(주),037150,2004/12,10350
씨제이인터넷(주),037150,2005/12,17400
씨제이인터넷(주),037150,2006/12,24300
씨제이인터넷(주),037150,2007/12,16100
씨제이인터넷(주),037150,2008/12,12100
씨제이인터넷(주),037150,2009/12,13800
씨제이인터넷(주),037150,2002/12,10900
씨제이인터넷(주),037150,2001/12,9130
씨제이인터넷(주),037150,2000/12,11300
씨제이인터넷(주),037150,1999/12,3645
씨제이프레시웨이(주),051500,2003/12,5850
씨제이프레시웨이(주),051500,2004/12,4620
씨제이프레시웨이(주),051500,2005/12,9000
씨제이프레시웨이(주),051500,2006/12,9830
씨제이프레시웨이(주),051500,2007/12,8400
씨제이프레시웨이(주),051500,2008/12,4450
씨제이프레시웨이(주),051500,2009/12,14000
씨제이프레시웨이(주),051500,2001/12,9150
씨제이프레시웨이(주),051500,2002/12,10400
씨제이프레시웨이(주),051500,2012/12,36700
씨제이프레시웨이(주),051500,2013/12,29300
씨제이프레시웨이(주),051500,2014/12,46100
씨제이프레시웨이(주),051500,2015/12,83100
씨제이프레시웨이(주),051500,2016/12,39000
씨제이프레시웨이(주),051500,2017/12,39800
씨제이프레시웨이(주),051500,2018/12,26500
씨제이프레시웨이(주),051500,2019/12,28650
씨제이프레시웨이(주),051500,1999/12,
씨제이프레시웨이(주),051500,2010/12,11700
씨제이프레시웨이(주),051500,2000/12,
씨제이프레시웨이(주),051500,2011/12,25000
씨제이프레시웨이(주),051500,2020/12,19050
씨케이에이치푸드앤헬스리미티드,900120,2013/06,2190
씨케이에이치푸드앤헬스리미티드,900120,2015/06,4780
씨케이에이치푸드앤헬스리미티드,900120,2016/06,3000
씨케이에이치푸드앤헬스리미티드,900120,2017/06,1340
씨케이에이치푸드앤헬스리미티드,900120,2018/06,495
씨케이에이치푸드앤헬스리미티드,900120,2019/06,424
씨케이에이치푸드앤헬스리미티드,900120,2020/06,233
씨케이에이치푸드앤헬스리미티드,900120,2014/06,4160
씨케이에이치푸드앤헬스리미티드,900120,2011/06,2365
씨케이에이치푸드앤헬스리미티드,900120,2012/06,2005
씨케이에이치푸드앤헬스리미티드,900120,2010/06,2805
씨큐브(주),101240,2008/12,
씨큐브(주),101240,2007/12,
씨큐브(주),101240,2005/12,
씨큐브(주),101240,2012/12,3510
씨큐브(주),101240,2009/12,
씨큐브(주),101240,2011/12,3935
씨큐브(주),101240,2015/12,10000
씨큐브(주),101240,2016/12,8660
씨큐브(주),101240,2017/12,8270
씨큐브(주),101240,2006/12,
씨큐브(주),101240,2019/12,8360
씨큐브(주),101240,2020/12,7340
씨큐브(주),101240,2013/12,4295
씨큐브(주),101240,2014/12,6250
씨큐브(주),101240,2010/12,
씨큐브(주),101240,2018/12,6690
아래스(주),050320,2003/12,950
아래스(주),050320,2004/12,560
아래스(주),050320,2005/12,1730
아래스(주),050320,2006/12,1890
아래스(주),050320,2007/12,1640
아래스(주),050320,2008/12,520
아래스(주),050320,2009/12,1290
아래스(주),050320,2010/12,1170
아래스(주),050320,2011/12,1100
아래스(주),050320,2012/12,1420
아래스(주),050320,2013/12,1250
아래스(주),050320,2014/12,1110
아래스(주),050320,2015/12,6300
아래스(주),050320,2016/12,714
아래스(주),050320,2017/12,3220
아래스(주),050320,2018/12,3220
아래스(주),050320,2019/12,3220
아래스(주),050320,2020/12,990
아래스(주),050320,2001/12,
아래스(주),050320,2002/12,1390
아래스(주),050320,1999/12,
아래스(주),050320,2000/12,
아미코젠(주),092040,2009/12,
아미코젠(주),092040,2010/12,
아미코젠(주),092040,2011/12,
아미코젠(주),092040,2012/12,
아미코젠(주),092040,2007/12,
아미코젠(주),092040,2008/12,
아미코젠(주),092040,2005/12,
아미코젠(주),092040,2016/12,44550
아미코젠(주),092040,2017/12,47750
아미코젠(주),092040,2018/12,34100
아미코젠(주),092040,2019/12,25450
아미코젠(주),092040,2020/12,38400
아미코젠(주),092040,2013/12,60300
아미코젠(주),092040,2006/12,
아미코젠(주),092040,2014/12,41600
아미코젠(주),092040,2015/12,66300
아비코전자(주),036010,2002/12,3550
아비코전자(주),036010,2004/12,1250
아비코전자(주),036010,2005/12,2710
아비코전자(주),036010,2006/12,2795
아비코전자(주),036010,2007/12,4500
아비코전자(주),036010,2008/12,1710
아비코전자(주),036010,2009/12,3450
