회사명,거래소코드,회계년도,총자본증가율,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율
(주)이루다,164060,2019/12,27.55,21.71,32,44.4,,44.49,36.69,26.76,20.38,0,0,20.08,0,0
(주)이루다,164060,2020/12,88.3,71.22,91.47,1.95,,59.18,11.56,115.18,-1.74,0,0,82.45,0,0
(주)이루온,065440,2000/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)이루온,065440,2001/12,28.13,417.26,-8.26,14.83,10.91,16.36,0,36.57,100.28,0,0,308.51,0,0
(주)이루온,065440,2002/12,37.91,-32,75.66,11.86,11.82,12.65,0,31.85,0.65,0,0,-27.39,0,0
(주)이루온,065440,2003/12,43.95,-4.8,38.9,3.54,9.74,7.77,-99.33,83.33,21.68,-15.34,17.86,65.07,3.25,-12.04
(주)이루온,065440,2004/12,5.45,-9.13,2.47,-80.61,,-77.54,3021.36,-1.17,-12.06,-45.51,7.58,15.93,-18.26,-34.3
(주)이루온,065440,2005/12,83.31,-30.56,23.13,185.53,184.71,151.79,79.58,74.89,13.62,10.56,15.49,270.68,-1.62,-17.33
(주)이루온,065440,2006/12,7.07,466.44,23.52,59.26,-209.48,0,0,-12.45,43.06,-29.65,43.9,-9.94,-0.58,3.97
(주)이루온,065440,2007/12,10.4,-0.65,-19.59,-16.86,,0,0,16.95,12.06,86.17,0,52.95,12.06,6.49
(주)이루온,065440,2008/12,-15.86,-39.21,-17.42,-91.22,0,0,0,-19.96,-5.71,-73.66,9.32,-14.7,-13.75,6.23
(주)이루온,065440,2009/12,18.83,-30.31,36.41,2303.06,0,0,0,6.35,1.6,187.67,10.08,6.14,-7.7,-0.37
(주)이루온,065440,2010/12,-14.93,-39.75,-20.85,-76.82,0,-37.35,0,2.36,-2.19,-13.75,4.93,-9.43,-6.78,-0.87
(주)이루온,065440,2011/12,-0.31,9.92,1.19,50.14,0,11.84,0,7.96,-12.28,-14.72,-2.01,-1.52,-10.48,-15.7
(주)이루온,065440,2012/12,21.58,2300.86,5.41,0,0,0,0,-14.72,-44.71,-129.29,-13.01,35.05,-36.44,30.59
(주)이루온,065440,2013/12,2.42,-2.02,1.18,0,0,0,0,7.54,76.93,0,-2.36,3.23,81.21,-10.6
(주)이루온,065440,2014/12,-9.67,-2.62,-13.37,0,0,0,0,-38.55,-15.78,-151.58,8.06,-7.32,-22.07,4.94
(주)이루온,065440,2015/12,0.83,1.62,1.21,0,0,0,0,1.88,15.05,0,-3.73,0.6,19.5,-0.03
(주)이루온,065440,2016/12,-0.59,-4.32,5.62,0,0,0,0,61.25,-9.17,-52.34,3.88,-4.31,-12.56,1.14
(주)이루온,065440,2017/12,-7.69,-4.95,-13.59,0,0,0,0,-8.44,-44.72,-4.53,-28.36,-3.78,-22.84,5.64
(주)이루온,065440,2018/12,47.39,-3.99,119.15,0,,0,0,85.92,37.93,180.82,-22.92,4.76,78.93,3.41
(주)이루온,065440,2019/12,-2.29,-3.29,-2.17,208.56,,366.96,0,4.61,34.63,35.98,1.35,-2.44,32.84,11.89
(주)이루온,065440,2020/12,5.42,-3.04,12.08,33,,-76.04,0,0.96,2.62,-27.66,8,-2.88,-4.99,0.05
(주)이룸지엔지,050640,2002/12,,,,,,,,,,,,,,
(주)이룸지엔지,050640,2003/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)이룸지엔지,050640,2004/12,23.22,68.87,20.78,-42.99,-30.6,-32.3,0,67.2,-36.87,0,0,38.68,0,0
(주)이룸지엔지,050640,2005/12,90.39,10.33,95.18,-33.51,-27.55,-26.53,0,85.5,15.95,0,0,64,0,0
(주)이룸지엔지,050640,2006/12,5.59,9.25,-20.83,21.13,,22.58,0,3.97,-12.6,-2.23,29.03,178.98,-32.26,1.96
(주)이룸지엔지,050640,2007/12,-23.04,9.4,-24.06,0,,0,0,-17.67,-23.25,-104.71,3.75,-21.14,-26.03,115.95
(주)이룸지엔지,050640,2008/12,111.88,466.08,113.2,0,0,0,0,-36.67,556.75,0,115.66,109.52,204.53,-55.99
(주)이룸지엔지,050640,2009/12,-12.16,35.71,-56.52,0,0,0,-36.68,-13.82,-42.18,-100.21,-40.78,68.81,-2.35,58.67
(주)이룸지엔지,050640,2010/12,-11.54,-11.67,-32.73,0,0,0,-14.88,-5.63,-22,0,-28.3,-1.58,8.79,23.55
(주)이미지스테크놀로지,115610,2007/12,,,,,,,,,,,,,,
(주)이미지스테크놀로지,115610,2008/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)이미지스테크놀로지,115610,2009/12,42.63,-7.67,43.5,22.64,0,31.05,-38.71,53.83,19.19,0,0,36.42,0,0
(주)이미지스테크놀로지,115610,2010/12,107.13,-29.65,107.15,-30.42,0,-39.52,65.21,112.6,13.88,-20.37,30,106.92,-12.4,68.81
(주)이미지스테크놀로지,115610,2011/12,13.84,259.46,15.72,-46.57,,-23.84,78.59,5.12,-23.71,-43.29,17.95,-0.23,-35.32,-32.33
(주)이미지스테크놀로지,115610,2012/12,-4.82,-7.97,-7.17,0,0,-88.23,113.47,-0.37,-2.41,-58.43,23.91,15.65,-21.24,-17.09
(주)이미지스테크놀로지,115610,2013/12,14.04,204.24,2.16,0,0,635,60.72,3.59,95.04,131.38,-5.26,96.97,105.87,22.46
(주)이미지스테크놀로지,115610,2014/12,5.39,-23.37,14.01,-35.85,0,-21.82,13.24,4.32,70.36,2.15,24.07,-25.84,37.3,-8.24
(주)이미지스테크놀로지,115610,2015/12,-0.24,-24.8,-0.72,-2.59,0,24.97,9.23,5.31,-0.16,-13.27,-4.48,2.4,4.52,-8.4
(주)이미지스테크놀로지,115610,2016/12,1.23,-27.27,1.27,19.99,0,-11.49,-41.46,4.46,-7.33,-4.92,-4.69,1.02,-2.77,3.75
(주)이미지스테크놀로지,115610,2017/12,-18.84,-43.63,-26.61,0,0,0,-17.2,-17.05,-42.23,-133.67,-14.75,23.22,-32.24,68.48
(주)이미지스테크놀로지,115610,2018/12,-28.83,-61.48,-26.27,0,,0,-27.5,-27.35,-42.36,0,-23.08,-37.1,-25.07,-13.91
(주)이미지스테크놀로지,115610,2019/12,-27.36,75.06,-19.38,0,,0,-44.05,-38.64,25.07,0,20,-57.55,4.23,6.42
(주)이미지스테크놀로지,115610,2020/12,-32.01,63.97,-33.57,0,,0,103.49,-36.26,0.28,0,-12.5,-20.83,14.61,27.07
(주)이브이첨단소재,131400,2005/12,,,,,,,,,,,,,,
(주)이브이첨단소재,131400,2006/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)이브이첨단소재,131400,2007/12,-1.29,-4.79,-4.47,5.21,,36.76,15.63,105.34,19,0,0,0.89,0,0
(주)이브이첨단소재,131400,2008/12,17.22,-7.96,33.64,-32.37,0,-56.85,0.4,72.27,1.84,0,0,6.56,0,0
(주)이브이첨단소재,131400,2009/12,25.68,-6.82,44.35,37.72,0,89.77,62.95,20.54,37.86,0,0,10.49,0,0
(주)이브이첨단소재,131400,2010/12,10.26,34.39,-3.98,60.44,0,114.78,-14.79,152.58,3.13,0,0,25.41,0,0
(주)이브이첨단소재,131400,2011/12,24.48,14.98,47.96,89.85,,74.95,14.35,22,13.18,11.94,48.66,5.36,-23.87,-20.54
(주)이브이첨단소재,131400,2012/12,20.02,21.09,20.78,-78.67,0,-80.57,58.73,2.18,-7.39,-64.18,14.39,19.15,-19.04,2.22
(주)이브이첨단소재,131400,2013/12,10.53,37.75,-2.32,17.58,0,14.13,21.33,19.76,13.59,12.86,1.57,25.42,11.83,-18.4
(주)이브이첨단소재,131400,2014/12,-14.53,-1.53,-35.14,0,0,0,-22.18,-13.22,-22.89,-77.69,-19.81,4.08,-3.83,12.58
(주)이브이첨단소재,131400,2015/12,-12.4,0.89,-28.98,0,0,0,-49.39,-23.58,-20.66,-762.3,-12.74,-3.08,-9.08,1.74
(주)이브이첨단소재,131400,2016/12,28.71,14.25,51.18,0,0,0,-33.33,23.62,19.73,0,5.31,19.45,13.7,14.48
(주)이브이첨단소재,131400,2017/12,5.64,-2.1,30.14,0,0,0,81.84,4.81,39.82,787.9,15.55,-7.14,21.01,21.4
(주)이브이첨단소재,131400,2018/12,-10.31,-1.84,-25.73,-33.88,,132.79,-44.36,2.93,-23.55,-10.15,19.64,0.97,-36.1,-10.1
(주)이브이첨단소재,131400,2019/12,18.63,-3.81,-10.02,-15.35,,0,4.33,28.99,-17.95,-0.68,-39.21,34.04,34.97,19.36
(주)이브이첨단소재,131400,2020/12,39.17,-6.26,164.53,0,,0,-3.58,14.08,-14.67,-112.24,-11.5,-6.1,-3.59,15.27
(주)이상네트웍스,080010,2002/12,,,,,,,,,,,,,,
(주)이상네트웍스,080010,2003/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)이상네트웍스,080010,2004/12,17.17,-11.37,19.06,43.74,47.59,58.02,90.75,24.9,23.8,0,0,-5.75,0,0
(주)이상네트웍스,080010,2005/12,133.34,1969.66,116.4,11.46,10.5,9.13,141.42,137.96,67.76,0,0,392.95,0,0
(주)이상네트웍스,080010,2006/12,12.84,-0.83,14.52,99.32,,108.27,175,19,96.74,22.86,34.15,1.55,46.66,-31.73
(주)이상네트웍스,080010,2007/12,26.76,-3.28,30.8,34.54,,11.83,36.69,17.89,64.1,39,0,-3.9,64.1,79.78
(주)이상네트웍스,080010,2008/12,63.11,24.01,30.06,18.4,0,-10.32,-53.69,67.88,-18.59,-2.62,14.55,404.42,-28.93,34.96
(주)이상네트웍스,080010,2009/12,5.56,-2.81,-1.68,-40.42,0,-1.78,12.23,7.32,-28.79,4.57,-1.59,24.85,-27.64,-0.83
(주)이상네트웍스,080010,2010/12,11.33,508.89,-19,80.86,0,46.81,23.16,10.89,36.8,1.53,41.94,74.93,-3.62,-5.99
(주)이상네트웍스,080010,2011/12,0.01,-25.63,-3.03,-27.04,0,-43.85,6.91,3.53,39.69,-19.07,-11.36,2.96,57.6,41.37
(주)이상네트웍스,080010,2012/12,-2.76,-1.63,-11.62,-54.28,0,-26.34,-36.94,2.32,-31.66,-29.6,6.41,5.34,-35.78,-20.85
(주)이상네트웍스,080010,2013/12,8.09,0.79,-7.69,8.06,0,5.37,23.12,3.57,-16.18,3.45,-6.02,20.19,-10.81,0.46
(주)이상네트웍스,080010,2014/12,3.87,-0.91,6.01,46.59,0,25.19,27.87,4.5,46.23,17.62,0,2.6,46.23,8.91
(주)이상네트웍스,080010,2015/12,2.58,-2.09,2.5,-1.8,0,-35.97,-8.07,2.48,-22.15,-10.92,-6.41,2.64,-16.82,2.41
(주)이상네트웍스,080010,2016/12,5.59,-0.78,-11.07,94.43,0,120.69,-13.81,6.36,1.96,61.99,6.85,15.71,-4.57,4.24
(주)이상네트웍스,080010,2017/12,8.5,14.55,19.7,22,0,39.18,8.48,7.86,22.36,-4.58,24.36,3.27,-1.61,-10.83
(주)이상네트웍스,080010,2018/12,52.14,307,21.58,-5.28,,-24.3,51.18,7.75,-1.47,63.18,-41.24,68.69,67.67,92.43
(주)이상네트웍스,080010,2019/12,-0.75,-56.62,46.01,-82.21,,-87.13,16.6,4.19,-37.19,-21.94,-12.28,-19.01,-28.39,15.18
(주)이상네트웍스,080010,2020/12,-4.94,29.13,-33.93,100.49,,1090.48,19.23,6.74,-3.52,67.76,18,15.46,-18.23,-22.12
(주)이수앱지스,086890,2005/12,,,,,,,,,,,,,,
(주)이수앱지스,086890,2006/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)이수앱지스,086890,2007/12,60.23,15.32,73.12,0,,0,220.41,91.39,25.54,0,0,47.34,0,0
(주)이수앱지스,086890,2008/12,-11.71,16.11,-46.06,0,0,0,20,-47.76,81.12,0,0,28.66,0,0
(주)이수앱지스,086890,2009/12,174.49,-5.19,485.27,0,0,0,13.6,415.07,-10.5,0,2.27,21.34,-12.49,12.6
(주)이수앱지스,086890,2010/12,-36.68,93.7,-28.07,0,,0,37.52,-40.36,34.57,0,3.33,-57.15,30.23,5.93
(주)이수앱지스,086890,2011/12,-31.26,3.09,-49.96,0,0,0,-32.59,-26,9.19,0,-2.15,43.38,11.59,7.61
(주)이수앱지스,086890,2012/12,65.26,167.92,50.99,0,0,0,15.71,-8.59,8.91,0,9.89,85.13,-0.89,-11.47
(주)이수앱지스,086890,2013/12,64,57.66,89.42,0,0,0,158.82,55.14,46.24,0,2,35.14,43.37,-11.01
(주)이수앱지스,086890,2014/12,-10.72,0.59,-17.46,0,0,0,97.25,-21.87,-13.07,0,-8.82,0.01,-4.66,2.6
(주)이수앱지스,086890,2015/12,42.88,-3.33,70.36,0,0,0,8.56,167.63,61.63,0,1.08,6.78,59.91,-10.02
(주)이수앱지스,086890,2016/12,-14.52,1.07,-26.08,0,0,0,8.76,-2.17,66.11,0,15.96,9.71,43.25,-6.5
(주)이수앱지스,086890,2017/12,35.23,11.31,51.66,0,0,0,19.03,43.47,2.12,-220.75,26.61,9.62,-19.34,-19.46
(주)이수앱지스,086890,2018/12,-10.19,40.54,-24.69,0,,0,16.25,-3.73,-13.94,0,12.32,21.07,-23.38,-3.29
(주)이수앱지스,086890,2019/12,32.82,0.01,50.2,0,,0,-0.03,-7.62,25.52,0,1.94,9.51,23.14,13.51
(주)이수앱지스,086890,2020/12,-10.8,1.65,-21.63,0,,0,6.57,-21.04,21.83,0,-8.23,9.12,32.75,-0.66
(주)이수페타시스,007660,2000/12,73.61,61.85,107.81,49.48,111.69,84.83,4.5,86.61,31.7,0,0,52.72,0,0
(주)이수페타시스,007660,2001/12,-19.65,-10.22,-35.68,-92.94,,-99.13,-21.22,-1.25,-26.84,-19.09,-15.82,-6.33,-13.09,22.39
(주)이수페타시스,007660,2002/12,-10.63,-13.71,-13.64,429.05,1648.75,3321.48,-22.97,4.43,-2.51,-1.15,18.29,-8.91,-17.59,-4.57
(주)이스트소프트,047560,2005/12,,,,,,,,,,,,,,
(주)이스트소프트,047560,2006/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)이스트소프트,047560,2007/12,19.68,7.9,39.72,84.18,,81.21,0,39.45,33.34,0,0,5.41,0,0
(주)이스트소프트,047560,2008/12,72.9,22.92,107.68,201.5,0,186.3,0,123.23,98.29,0,0,40.07,0,0
(주)이스트소프트,047560,2009/12,5.05,19.36,-5.39,-25.93,,-28.75,0,25.04,-4.14,-38.03,17.65,19.65,-18.52,-24.76
(주)이스트소프트,047560,2010/12,21.91,8.81,9.87,9.78,0,32.32,0,22.68,20.08,3.1,20,35.22,0.07,-16.85
(주)이스트소프트,047560,2011/12,73.31,209.84,19.12,-0.93,0,60.98,0,22.49,13.19,44.87,13.89,122.04,-0.61,48.06
(주)이스트소프트,047560,2012/12,8.21,-0.63,-9.24,-93.8,0,0,0,-3.61,-13.85,-75.41,12.8,16.63,-23.63,-8.26
(주)이스트소프트,047560,2013/12,-6.05,4.92,-29.92,0,0,0,0,-7.47,-5.42,-17.98,-9.46,2.91,4.46,23.97
(주)이스트소프트,047560,2014/12,2.31,-6.77,16.94,0,0,0,0,9.98,-6.91,110.95,-24.18,-1.43,22.77,14.51
(주)이스트소프트,047560,2015/12,-6.37,-2.48,-7.02,0,0,0,0,6.31,4.53,-11.83,18.11,-6.18,-11.49,-7.86
(주)이스트소프트,047560,2016/12,5.53,-14.95,16.96,0,0,0,0,-13.12,-21.88,-31.19,-6,2.1,-16.9,54.05
(주)이스트소프트,047560,2017/12,1.48,-4.67,-23.84,0,0,0,0,-2.25,1.93,268.18,-42.2,10.2,76.35,116.68
(주)이스트소프트,047560,2018/12,0.52,5.79,-4,690.85,,0,0,-6.22,2.87,2.11,4.29,1.6,-1.36,-0.19
(주)이스트소프트,047560,2019/12,29.67,68.05,5.12,0,,0,0,34.28,-8.11,-23.65,12.35,35.19,-18.22,1.02
(주)이스트소프트,047560,2020/12,-2.54,-6.81,27.96,0,,0,0,2.74,16.5,91.74,-6.28,-7.87,24.31,-6.13
(주)이씨에스텔레콤,067010,2002/12,,,,,,,,,,,,,,
(주)이씨에스텔레콤,067010,2003/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)이씨에스텔레콤,067010,2004/12,12.26,-24.34,17.6,59.93,0,73.65,30.46,16.14,29.47,0,0,-8.33,0,0
(주)이씨에스텔레콤,067010,2005/12,9.87,-18.68,11.76,-2.37,0,-22.89,-41.35,8.97,-10.64,0,0,0.49,0,0
(주)이씨에스텔레콤,067010,2007/03,0,0,0,0,,0,0,0,0,0,0,0,0,0
(주)이씨에스텔레콤,067010,2008/03,22.5,-15.5,23.25,31.65,0,24.52,46.38,24.67,37.89,0,0,18.85,0,0
(주)이씨에스텔레콤,067010,2009/03,-3.06,-20.79,-3.57,-26.72,,-19.41,-46.77,2.61,-9.23,-14.49,1.23,-0.49,-10.34,-0.88
(주)이씨에스텔레콤,067010,2010/03,6,-3.29,7.77,-52.57,0,-24.42,58.4,6.44,-9.81,-28.44,17.07,-2.61,-22.96,-8.56
(주)이씨에스텔레콤,067010,2011/03,28.06,101.83,28.17,55.02,0,37.35,-25.65,9.33,34.14,19.86,6.25,27.53,26.25,5.39
(주)이씨에스텔레콤,067010,2012/03,7.95,14.45,8.71,17.87,0,6.69,-22.87,5.81,12.2,0.46,14.71,3.86,-2.18,5.33
(주)이씨에스텔레콤,067010,2013/03,23.15,-11.41,27.18,20.02,0,16.88,-43.96,12.44,21.62,-0.36,5.98,0.36,14.75,-5.03
(주)이씨에스텔레콤,067010,2014/03,7.55,-14.52,8.75,34.77,0,26.56,194.87,11.23,6.44,8.4,5.65,-1.08,0.76,1.59
(주)이씨에스텔레콤,067010,2015/03,6.4,-16.23,8.17,21.19,0,6.14,31.67,10.43,7.27,4.19,7.63,-7.51,-0.34,-2.46
(주)이씨에스텔레콤,067010,2016/03,24.31,67.71,23.62,8.1,0,7.55,-56.24,9.42,21.43,5.75,2.84,30.62,18.08,3.95
(주)이씨에스텔레콤,067010,2017/03,-16.43,-20.64,-17.81,-50.34,0,-46.21,-20.38,2.91,-26.4,-20.61,0.69,-4.35,-26.9,0.57
(주)이씨에스텔레콤,067010,2018/03,10.31,-21.17,12.38,0.04,0,9.6,-0.68,4.45,11.17,-4.15,4.11,-5.18,6.78,-5.54
(주)이씨에스텔레콤,067010,2019/03,2.28,-32.99,3.83,-44.64,,-36.15,90.13,1.29,2.41,-11.67,0.66,-11.48,1.74,-5.39
(주)이씨에스텔레콤,067010,2020/03,6.3,-10.38,7.84,147.77,,105.2,-19.71,2.36,11.03,30.08,-2.61,-9.83,14.01,22.37
(주)이앤텍,047450,2000/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)이앤텍,047450,2001/12,20.34,5.17,-3.77,79.44,,150.85,-38.11,14.97,4.68,23.78,-11.76,40.91,18.64,6.73
(주)이앤텍,047450,2002/12,12.48,-5.4,-13.29,26.41,20.23,18.92,-18.36,11.02,-1.94,21.73,-24.85,27.5,30.48,20.78
(주)이앤텍,047450,2003/12,7.59,-35.07,26.68,1.27,4.59,15.59,112.64,-3.46,-11.93,64.21,-42.74,0.03,53.82,63.94
(주)이앤텍,047450,2004/12,24.13,-10.73,14.96,29.2,31.87,12.02,-1.24,24.46,37.26,-22.56,15.49,28.73,18.84,-56.67
(주)이앤텍,047450,2005/12,29.64,30.37,50.54,40.76,17.81,33.16,-23.39,66.91,20.73,28.01,-6.1,20.27,28.57,26.66
(주)이앤텍,047450,2006/12,59.78,271.85,46.43,-2,-31.73,-34.65,129.99,39.28,22.69,-7.58,25.97,67.28,-2.61,7.2
(주)이앤텍,047450,2007/12,12.82,34.73,-21.64,-57.37,,-81.48,-18.19,4.32,-7.52,2.14,-14.43,29.75,8.08,7.17
(주)이앤텍,047450,2008/12,25.58,-14.43,133.8,-67.63,0,0,52.2,95.54,-24.76,-126.11,-37.35,-6.52,20.1,10.75
(주)이앤텍,047450,2009/12,-23.72,-2.04,-31.69,0,0,0,-80.9,-35.47,-41.88,0,25,-17.8,-53.51,-30.02
(주)이엔드디,101360,2006/12,,,,,,,,,,,,,,
(주)이엔드디,101360,2007/12,0,0,0,0,,0,0,0,0,0,0,0,0,0
(주)이엔드디,101360,2008/12,-8.92,58.99,-24.5,-73.87,,-78.02,-62.12,1.45,-18.28,0,0,26.49,0,0
(주)이엔드디,101360,2009/12,5.78,32.01,-9.8,11.78,,38.42,62.57,8.81,15.5,0,0,26.91,0,0
(주)이엔드디,101360,2010/12,32.02,43.26,23.51,95.05,,75.2,13.15,12.91,98.94,0,0,40.22,0,0
(주)이엔드디,101360,2011/12,49.04,62.27,27.81,-67.81,,-72.24,50.54,2.39,-37.95,0,0,67.06,0,0
(주)이엔드디,101360,2012/12,7.9,-5.39,-3.45,40.84,,-5.78,1.88,3.27,15.55,0,0,15.27,0,0
(주)이엔드디,101360,2013/12,5.12,4.77,-3.53,18.21,,81.43,-13.08,8.21,11.4,0,0,9.82,0,0
(주)이엔드디,101360,2014/12,11.89,1.49,37.23,-77.5,,-64.36,4.98,22.88,-20.01,1.51,5.17,-0.22,-23.94,-0.62
(주)이엔드디,101360,2015/12,2.84,7.23,-12.48,0,,0,8.45,-41.91,13.55,-124.13,27.87,12.91,-11.19,-27.57
(주)이엔드디,101360,2016/12,-1.43,-6.17,-0.11,0,,0,4.53,-17.54,28.63,0,-7.69,-2.11,39.35,7.34
(주)이엔드디,101360,2017/12,-10.94,-6.05,-17.69,0,,0,-41.62,-55.31,-30.31,-30.43,-37.5,-7.43,11.5,39.2
(주)이엔드디,101360,2018/12,-5.08,-7.68,7.59,0,,0,24.62,-39.74,54.15,237.32,6.67,-10.93,44.51,15.17
(주)이엔드디,101360,2019/12,28.85,-25.48,110.13,1204.7,,0,96.18,473.42,107.54,98.43,18.75,-16.52,74.77,29.09
(주)이엔드디,101360,2020/12,92.66,17.97,157.9,67.37,,-42.48,45.13,483.2,58.32,7.16,19.3,0.98,32.71,17.01
(주)이엔에프테크놀로지,102710,2005/12,,,,,,,,,,,,,,
(주)이엔에프테크놀로지,102710,2006/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)이엔에프테크놀로지,102710,2007/12,33.9,126,13.16,-0.9,,10.47,64.76,38.1,12.37,0,0,76,0,0
(주)이엔에프테크놀로지,102710,2008/12,65.4,115.54,46.02,51.95,0,22.7,47.47,33.85,34.2,0,0,90.69,0,0
(주)이엔에프테크놀로지,102710,2009/12,50.14,12.78,83.1,32.28,0,61.79,63.63,91.04,32.64,0,0,17.21,0,0
(주)이엔에프테크놀로지,102710,2010/12,31.51,15.74,30.81,15.14,,16.38,-19.77,21.28,35.73,-9.8,20.61,32.6,12.53,-20.05
(주)이엔에프테크놀로지,102710,2011/12,21.24,33.04,14.82,15.77,0,6.91,50.46,18.78,27.36,-15.74,31.01,31.14,-2.79,-22.62
(주)이엔에프테크놀로지,102710,2012/12,20.76,48.54,-25.43,23.63,0,23.19,2.6,21.85,41.82,8.31,20.77,83.05,17.43,-3.74
(주)이엔에프테크놀로지,102710,2013/12,3.8,15.16,-7.4,-19.95,0,-40.97,1.14,10.9,-8.23,-35.16,18.8,9.95,-22.75,-3.48
(주)이엔에프테크놀로지,102710,2014/12,9.3,3.64,29.55,-0.35,0,33.36,18.55,12.75,4.38,0.06,12.12,-0.07,-6.9,-38.07
(주)이엔에프테크놀로지,102710,2015/12,12.38,19.94,22.46,86.24,0,53.38,31.3,18.03,20.88,45.79,3.6,6.34,16.67,128.22
(주)이엔에프테크놀로지,102710,2016/12,18.01,19.43,22.61,13.95,0,-10.16,-15.44,13.4,7.18,-2.97,3.19,14.83,3.87,-7.86
(주)이엔에프테크놀로지,102710,2017/12,5.95,19.28,-7.9,-2.54,0,20.98,9.86,14.32,14.7,-7.55,8.43,16.16,5.79,-44.94
(주)이엔에프테크놀로지,102710,2018/12,14.2,20.69,14.01,-19.38,,13.65,18.77,13.25,9.6,9.77,10.36,14.32,-0.69,58.36
(주)이엔에프테크놀로지,102710,2019/12,20.82,12.17,20.57,57.04,,51.12,34.23,18.33,9.48,17.68,11.97,20.96,-2.23,-33.2
(주)이엔에프테크놀로지,102710,2020/12,16.51,12.93,2.33,10.07,,-7.01,17.18,14.47,1.84,-8.84,11.74,24.75,-8.86,0.13
(주)이엔코퍼레이션,066980,2000/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)이엔코퍼레이션,066980,2001/12,200.28,171.24,227.94,209.03,259.04,212.31,103.84,851.83,106.69,0,0,142.82,0,0
(주)이엔코퍼레이션,066980,2002/12,78.57,351.2,-18.61,-17.31,-25.82,-7.76,39.41,28.73,46.47,0,0,351.18,0,0
(주)이엔코퍼레이션,066980,2003/12,87.98,39.12,185.13,72.79,54.55,46.69,122.5,81.69,63.26,35.57,60.33,38.82,1.83,30.3
(주)이엔코퍼레이션,066980,2004/12,18.49,3.35,25.92,-136.94,,-163.46,98.88,-14.37,24.98,-64.7,35.05,10.76,-7.46,-66.74
(주)이엔코퍼레이션,066980,2005/12,-1.16,28.43,-20.69,0,0,0,-61.86,-72.54,-33.41,-115.24,0,21.92,-33.41,-58.25
(주)이엔코퍼레이션,066980,2006/12,-11.13,-20.9,-6.19,0,-5194.51,0,45.47,-22.98,40.76,0,-11.07,-14.93,58.28,36.13
(주)이엔코퍼레이션,066980,2007/12,-1.98,-21.21,-27.97,0,,0,-64.37,164.78,-73.58,-74.38,9.44,20.05,-75.86,-74.79
(주)이엔코퍼레이션,066980,2008/12,79.03,1.39,0.66,-59.85,0,0,90.19,451.99,170.47,-1020.57,-7.84,118.9,193.49,274.78
(주)이엔코퍼레이션,066980,2009/12,-10.12,4.17,34.84,1345.94,0,0,-13.09,12.15,66.13,0,-63.4,-20.64,353.96,89.05
(주)이엔코퍼레이션,066980,2010/12,-26.57,3.98,11.27,-59.17,0,0,8.07,-47.39,-1.29,0,10.47,-41.61,-10.64,22.9
(주)이엔코퍼레이션,066980,2011/12,21.16,1.66,7,0,0,0,-5.78,35.49,-34.32,0,-12.63,31.89,-24.82,3.73
(주)이엔코퍼레이션,066980,2012/12,-18.07,11.43,18.42,0,0,0,-37.65,-25.22,-12.29,0,146.99,-40.49,-64.49,-45.02
(주)이엔코퍼레이션,066980,2013/12,51.84,19.43,40.82,0,0,0,55.08,74.73,20.01,0,33.17,65.32,-9.88,6.76
(주)이엔코퍼레이션,066980,2014/12,-13.69,-5.38,-35.34,0,0,0,-70.23,10.77,-13.64,-773.76,-16.48,8.85,3.41,74.88
(주)이엔코퍼레이션,066980,2015/12,-0.32,-19.61,1.4,0,0,0,0,14.71,-33.03,0,-76.32,-1.38,182.77,145.69
(주)이엔코퍼레이션,066980,2016/12,128.93,-36.82,2.75,0,0,0,0,104.96,-27.68,0,35.19,209.17,-46.51,3.4
(주)이엔코퍼레이션,066980,2017/12,-2.23,-2.27,-18.88,10.36,0,35.95,0,3.73,17.45,111.96,-6.85,1.29,26.09,42.47
(주)이엔코퍼레이션,066980,2018/12,11.65,-98.02,42.22,-69.15,,0,0,-6.23,-17.43,-151.36,0,6.47,-17.43,15.02
(주)이엔코퍼레이션,066980,2019/12,-1.52,1120.72,-29.17,63.43,,0,0,1.47,-14.48,0,-4.41,4.74,-10.53,0.43
(주)이엔코퍼레이션,066980,2020/12,-29.25,-32.78,290.36,-79.85,,0,0,-24.77,-19.65,-422,-16.92,-78.11,-3.28,33.58
(주)이엘피,063760,2004/12,,,,,,,,,,,,,,
(주)이엘피,063760,2007/12,0,0,0,0,,0,0,0,0,0,0,0,0,0
(주)이엘피,063760,2014/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
